Season_End_Year,Date,HomeTeam,HomeTeamJP,AwayTeam,AwayTeamJP,HomeGoals,AwayGoals,Result
2010,26/09/09,Valencia,バレンシア,Ath Madrid,Aマドリード,2,2,1
2010,27/09/09,Almeria,アルメリア,Santander,サンタンデール,2,2,1
2010,27/09/09,Espanol,エスパニョール,Xerez,へレス,0,0,1
2010,27/09/09,La Coruna,デポルティーボ,Villarreal,ビジャレアル,1,0,0
2010,27/09/09,Mallorca,マジョルカ,Valladolid,バジャドリード,3,0,0
2010,27/09/09,Osasuna,オサスナ,Sp Gijon,スポルティング,1,0,0
2010,27/09/09,Zaragoza,サラゴサ,Getafe,ヘタフェ,3,0,0
2010,03/10/09,Ath Madrid,Aマドリード,Zaragoza,サラゴサ,2,1,0
2010,03/10/09,Barcelona,バルセロナ,Almeria,アルメリア,1,0,0
2010,03/10/09,Tenerife,テネリフェ,La Coruna,デポルティーボ,0,1,2
2010,04/10/09,Getafe,ヘタフェ,Osasuna,オサスナ,2,1,0
2010,04/10/09,Santander,サンタンデール,Valencia,バレンシア,0,1,2
2010,04/10/09,Sevilla,セビージャ,Real Madrid,Rマドリード,2,1,0
2010,04/10/09,Sp Gijon,スポルティング,Mallorca,マジョルカ,4,1,0
2010,04/10/09,Valladolid,バジャドリード,Ath Bilbao,ビルバオ,2,2,1
2010,04/10/09,Villarreal,ビジャレアル,Espanol,エスパニョール,0,0,1
2010,04/10/09,Xerez,へレス,Malaga,マラガ,1,1,1
2010,17/10/09,La Coruna,デポルティーボ,Sevilla,セビージャ,1,0,0
2010,17/10/09,Real Madrid,Rマドリード,Valladolid,バジャドリード,4,2,0
2010,17/10/09,Valencia,バレンシア,Barcelona,バルセロナ,0,0,1
2010,18/10/09,Ath Bilbao,ビルバオ,Sp Gijon,スポルティング,1,2,2
2010,18/10/09,Espanol,エスパニョール,Tenerife,テネリフェ,2,1,0
2010,18/10/09,Malaga,マラガ,Almeria,アルメリア,1,2,2
2010,18/10/09,Mallorca,マジョルカ,Getafe,ヘタフェ,3,1,0
2010,18/10/09,Osasuna,オサスナ,Ath Madrid,Aマドリード,3,0,0
2010,18/10/09,Xerez,へレス,Villarreal,ビジャレアル,2,1,0
2010,18/10/09,Zaragoza,サラゴサ,Santander,サンタンデール,2,2,1
2010,24/10/09,Ath Madrid,Aマドリード,Mallorca,マジョルカ,1,1,1
2010,24/10/09,Sevilla,セビージャ,Espanol,エスパニョール,0,0,1
2010,24/10/09,Sp Gijon,スポルティング,Real Madrid,Rマドリード,0,0,1
2010,25/10/09,Almeria,アルメリア,Valencia,バレンシア,0,3,2
2010,25/10/09,Barcelona,バルセロナ,Zaragoza,サラゴサ,6,1,0
2010,25/10/09,Getafe,ヘタフェ,Ath Bilbao,ビルバオ,2,0,0
2010,25/10/09,Santander,サンタンデール,Osasuna,オサスナ,1,1,1
2010,25/10/09,Tenerife,テネリフェ,Xerez,へレス,1,0,0
2010,25/10/09,Valladolid,バジャドリード,La Coruna,デポルティーボ,4,0,0
2010,25/10/09,Villarreal,ビジャレアル,Malaga,マラガ,2,1,0
2010,31/10/09,Ath Bilbao,ビルバオ,Ath Madrid,Aマドリード,1,0,0
2010,31/10/09,Osasuna,オサスナ,Barcelona,バルセロナ,1,1,1
2010,31/10/09,Real Madrid,Rマドリード,Getafe,ヘタフェ,2,0,0
2010,31/10/09,Xerez,へレス,Sevilla,セビージャ,0,2,2
2010,01/11/09,Espanol,エスパニョール,Valladolid,バジャドリード,1,1,1
2010,01/11/09,La Coruna,デポルティーボ,Sp Gijon,スポルティング,1,1,1
2010,01/11/09,Malaga,マラガ,Valencia,バレンシア,0,1,2
2010,01/11/09,Mallorca,マジョルカ,Santander,サンタンデール,1,0,0
2010,01/11/09,Villarreal,ビジャレアル,Tenerife,テネリフェ,5,0,0
2010,01/11/09,Zaragoza,サラゴサ,Almeria,アルメリア,2,1,0
2010,07/11/09,Ath Madrid,Aマドリード,Real Madrid,Rマドリード,2,3,2
2010,07/11/09,Barcelona,バルセロナ,Mallorca,マジョルカ,4,2,0
2010,07/11/09,Getafe,ヘタフェ,La Coruna,デポルティーボ,0,2,2
2010,07/11/09,Tenerife,テネリフェ,Malaga,マラガ,2,2,1
2010,08/11/09,Almeria,アルメリア,Osasuna,オサスナ,2,0,0
2010,08/11/09,Santander,サンタンデール,Ath Bilbao,ビルバオ,0,2,2
2010,08/11/09,Sevilla,セビージャ,Villarreal,ビジャレアル,3,2,0
2010,08/11/09,Sp Gijon,スポルティング,Espanol,エスパニョール,1,0,0
2010,08/11/09,Valencia,バレンシア,Zaragoza,サラゴサ,3,1,0
2010,08/11/09,Valladolid,バジャドリード,Xerez,へレス,0,0,1
2010,21/11/09,Ath Bilbao,ビルバオ,Barcelona,バルセロナ,1,1,1
2010,21/11/09,La Coruna,デポルティーボ,Ath Madrid,Aマドリード,2,1,0
2010,21/11/09,Real Madrid,Rマドリード,Santander,サンタンデール,1,0,0
2010,21/11/09,Tenerife,テネリフェ,Sevilla,セビージャ,1,2,2
2010,22/11/09,Espanol,エスパニョール,Getafe,ヘタフェ,0,2,2
2010,22/11/09,Malaga,マラガ,Zaragoza,サラゴサ,1,1,1
2010,22/11/09,Mallorca,マジョルカ,Almeria,アルメリア,3,1,0
2010,22/11/09,Osasuna,オサスナ,Valencia,バレンシア,1,3,2
2010,22/11/09,Villarreal,ビジャレアル,Valladolid,バジャドリード,3,1,0
2010,22/11/09,Xerez,へレス,Sp Gijon,スポルティング,0,0,1
2010,28/11/09,Sevilla,セビージャ,Malaga,マラガ,2,2,1
2010,28/11/09,Sp Gijon,スポルティング,Villarreal,ビジャレアル,1,0,0
2010,28/11/09,Valencia,バレンシア,Mallorca,マジョルカ,1,1,1
2010,29/11/09,Almeria,アルメリア,Ath Bilbao,ビルバオ,1,4,2
2010,29/11/09,Ath Madrid,Aマドリード,Espanol,エスパニョール,4,0,0
2010,29/11/09,Barcelona,バルセロナ,Real Madrid,Rマドリード,1,0,0
2010,29/11/09,Getafe,ヘタフェ,Xerez,へレス,5,1,0
2010,29/11/09,Santander,サンタンデール,La Coruna,デポルティーボ,0,1,2
2010,29/11/09,Valladolid,バジャドリード,Tenerife,テネリフェ,3,3,1
2010,29/11/09,Zaragoza,サラゴサ,Osasuna,オサスナ,0,1,2
2010,02/12/09,Xerez,へレス,Barcelona,バルセロナ,0,2,2
2010,05/12/09,La Coruna,デポルティーボ,Barcelona,バルセロナ,1,3,2
2010,05/12/09,Real Madrid,Rマドリード,Almeria,アルメリア,4,2,0
2010,05/12/09,Sevilla,セビージャ,Valladolid,バジャドリード,1,1,1
2010,05/12/09,Xerez,へレス,Ath Madrid,Aマドリード,0,2,2
2010,06/12/09,Ath Bilbao,ビルバオ,Valencia,バレンシア,1,2,2
2010,06/12/09,Espanol,エスパニョール,Santander,サンタンデール,0,4,2
2010,06/12/09,Malaga,マラガ,Osasuna,オサスナ,1,1,1
2010,06/12/09,Mallorca,マジョルカ,Zaragoza,サラゴサ,4,1,0
2010,06/12/09,Tenerife,テネリフェ,Sp Gijon,スポルティング,2,1,0
2010,06/12/09,Villarreal,ビジャレアル,Getafe,ヘタフェ,3,2,0
2010,12/12/09,Barcelona,バルセロナ,Espanol,エスパニョール,1,0,0
2010,12/12/09,Valencia,バレンシア,Real Madrid,Rマドリード,2,3,2
2010,12/12/09,Zaragoza,サラゴサ,Ath Bilbao,ビルバオ,1,2,2
2010,13/12/09,Almeria,アルメリア,La Coruna,デポルティーボ,1,1,1
2010,13/12/09,Ath Madrid,Aマドリード,Villarreal,ビジャレアル,1,2,2
2010,13/12/09,Getafe,ヘタフェ,Tenerife,テネリフェ,2,1,0
2010,13/12/09,Osasuna,オサスナ,Mallorca,マジョルカ,0,1,2
2010,13/12/09,Santander,サンタンデール,Xerez,へレス,3,2,0
2010,13/12/09,Sp Gijon,スポルティング,Sevilla,セビージャ,0,1,2
2010,13/12/09,Valladolid,バジャドリード,Malaga,マラガ,1,1,1
2010,19/12/09,Ath Bilbao,ビルバオ,Osasuna,オサスナ,2,0,0
2010,19/12/09,Real Madrid,Rマドリード,Zaragoza,サラゴサ,6,0,0
2010,19/12/09,Sevilla,セビージャ,Getafe,ヘタフェ,1,2,2
2010,20/12/09,Espanol,エスパニョール,Almeria,アルメリア,2,0,0
2010,20/12/09,La Coruna,デポルティーボ,Valencia,バレンシア,0,0,1
2010,20/12/09,Malaga,マラガ,Mallorca,マジョルカ,2,1,0
2010,20/12/09,Tenerife,テネリフェ,Ath Madrid,Aマドリード,1,1,1
2010,20/12/09,Valladolid,バジャドリード,Sp Gijon,スポルティング,2,1,0
2010,20/12/09,Villarreal,ビジャレアル,Santander,サンタンデール,2,0,0
2010,02/01/10,Ath Madrid,Aマドリード,Sevilla,セビージャ,2,1,0
2010,02/01/10,Barcelona,バルセロナ,Villarreal,ビジャレアル,1,1,1
2010,02/01/10,Valencia,バレンシア,Espanol,エスパニョール,1,0,0
2010,03/01/10,Almeria,アルメリア,Xerez,へレス,1,0,0
2010,03/01/10,Getafe,ヘタフェ,Valladolid,バジャドリード,1,0,0
2010,03/01/10,Mallorca,マジョルカ,Ath Bilbao,ビルバオ,2,0,0
2010,03/01/10,Osasuna,オサスナ,Real Madrid,Rマドリード,0,0,1
2010,03/01/10,Santander,サンタンデール,Tenerife,テネリフェ,2,0,0
2010,03/01/10,Sp Gijon,スポルティング,Malaga,マラガ,2,2,1
2010,03/01/10,Zaragoza,サラゴサ,La Coruna,デポルティーボ,0,0,1
2010,09/01/10,Sevilla,セビージャ,Santander,サンタンデール,1,2,2
2010,09/01/10,Valladolid,バジャドリード,Ath Madrid,Aマドリード,0,4,2
2010,09/01/10,Villarreal,ビジャレアル,Almeria,アルメリア,1,1,1
2010,10/01/10,Espanol,エスパニョール,Zaragoza,サラゴサ,2,1,0
2010,10/01/10,La Coruna,デポルティーボ,Osasuna,オサスナ,1,0,0
2010,10/01/10,Malaga,マラガ,Ath Bilbao,ビルバオ,1,1,1
2010,10/01/10,Real Madrid,Rマドリード,Mallorca,マジョルカ,2,0,0
2010,10/01/10,Sp Gijon,スポルティング,Getafe,ヘタフェ,1,0,0
2010,10/01/10,Tenerife,テネリフェ,Barcelona,バルセロナ,0,5,2
2010,10/01/10,Xerez,へレス,Valencia,バレンシア,1,3,2
2010,16/01/10,Ath Bilbao,ビルバオ,Real Madrid,Rマドリード,1,0,0
2010,16/01/10,Barcelona,バルセロナ,Sevilla,セビージャ,4,0,0
2010,16/01/10,Osasuna,オサスナ,Espanol,エスパニョール,2,0,0
2010,17/01/10,Almeria,アルメリア,Tenerife,テネリフェ,1,1,1
2010,17/01/10,Ath Madrid,Aマドリード,Sp Gijon,スポルティング,3,2,0
2010,17/01/10,Malaga,マラガ,Getafe,ヘタフェ,1,0,0
2010,17/01/10,Mallorca,マジョルカ,La Coruna,デポルティーボ,2,0,0
2010,17/01/10,Santander,サンタンデール,Valladolid,バジャドリード,1,1,1
2010,17/01/10,Valencia,バレンシア,Villarreal,ビジャレアル,4,1,0
2010,17/01/10,Zaragoza,サラゴサ,Xerez,へレス,0,0,1
2010,23/01/10,La Coruna,デポルティーボ,Ath Bilbao,ビルバオ,3,1,0
2010,23/01/10,Sevilla,セビージャ,Almeria,アルメリア,1,0,0
2010,23/01/10,Valladolid,バジャドリード,Barcelona,バルセロナ,0,3,2
2010,24/01/10,Espanol,エスパニョール,Mallorca,マジョルカ,1,1,1
2010,24/01/10,Getafe,ヘタフェ,Ath Madrid,Aマドリード,1,0,0
2010,24/01/10,Real Madrid,Rマドリード,Malaga,マラガ,2,0,0
2010,24/01/10,Sp Gijon,スポルティング,Santander,サンタンデール,0,1,2
2010,24/01/10,Tenerife,テネリフェ,Valencia,バレンシア,0,0,1
2010,24/01/10,Villarreal,ビジャレアル,Zaragoza,サラゴサ,4,2,0
2010,24/01/10,Xerez,へレス,Osasuna,オサスナ,1,2,2
2010,30/01/10,Espanol,エスパニョール,Ath Bilbao,ビルバオ,1,0,0
2010,30/01/10,La Coruna,デポルティーボ,Real Madrid,Rマドリード,1,3,2
2010,30/01/10,Sp Gijon,スポルティング,Barcelona,バルセロナ,0,1,2
2010,31/01/10,Ath Madrid,Aマドリード,Malaga,マラガ,0,2,2
2010,31/01/10,Getafe,ヘタフェ,Santander,サンタンデール,0,0,1
2010,31/01/10,Sevilla,セビージャ,Valencia,バレンシア,2,1,0
2010,31/01/10,Tenerife,テネリフェ,Zaragoza,サラゴサ,1,3,2
2010,31/01/10,Valladolid,バジャドリード,Almeria,アルメリア,1,1,1
2010,31/01/10,Villarreal,ビジャレアル,Osasuna,オサスナ,0,2,2
2010,31/01/10,Xerez,へレス,Mallorca,マジョルカ,2,1,0
2010,06/02/10,Barcelona,バルセロナ,Getafe,ヘタフェ,2,1,0
2010,06/02/10,Real Madrid,Rマドリード,Espanol,エスパニョール,3,0,0
2010,06/02/10,Valencia,バレンシア,Valladolid,バジャドリード,2,0,0
2010,07/02/10,Almeria,アルメリア,Sp Gijon,スポルティング,3,1,0
2010,07/02/10,Ath Bilbao,ビルバオ,Xerez,へレス,3,2,0
2010,07/02/10,Malaga,マラガ,La Coruna,デポルティーボ,0,0,1
2010,07/02/10,Mallorca,マジョルカ,Villarreal,ビジャレアル,1,0,0
2010,07/02/10,Osasuna,オサスナ,Tenerife,テネリフェ,1,0,0
2010,07/02/10,Santander,サンタンデール,Ath Madrid,Aマドリード,1,1,1
2010,07/02/10,Zaragoza,サラゴサ,Sevilla,セビージャ,2,1,0
2010,13/02/10,Sp Gijon,スポルティング,Valencia,バレンシア,1,1,1
2010,13/02/10,Villarreal,ビジャレアル,Ath Bilbao,ビルバオ,2,1,0
2010,13/02/10,Xerez,へレス,Real Madrid,Rマドリード,0,3,2
2010,14/02/10,Ath Madrid,Aマドリード,Barcelona,バルセロナ,2,1,0
2010,14/02/10,Espanol,エスパニョール,La Coruna,デポルティーボ,2,0,0
2010,14/02/10,Getafe,ヘタフェ,Almeria,アルメリア,2,2,1
2010,14/02/10,Santander,サンタンデール,Malaga,マラガ,0,3,2
2010,14/02/10,Sevilla,セビージャ,Osasuna,オサスナ,1,0,0
2010,14/02/10,Valladolid,バジャドリード,Zaragoza,サラゴサ,1,1,1
2010,15/02/10,Tenerife,テネリフェ,Mallorca,マジョルカ,1,0,0
2010,20/02/10,Barcelona,バルセロナ,Santander,サンタンデール,4,0,0
2010,20/02/10,La Coruna,デポルティーボ,Xerez,へレス,2,1,0
2010,20/02/10,Mallorca,マジョルカ,Sevilla,セビージャ,1,3,2
2010,21/02/10,Almeria,アルメリア,Ath Madrid,Aマドリード,1,0,0
2010,21/02/10,Ath Bilbao,ビルバオ,Tenerife,テネリフェ,4,1,0
2010,21/02/10,Malaga,マラガ,Espanol,エスパニョール,2,1,0
2010,21/02/10,Osasuna,オサスナ,Valladolid,バジャドリード,1,1,1
2010,21/02/10,Real Madrid,Rマドリード,Villarreal,ビジャレアル,6,2,0
2010,21/02/10,Zaragoza,サラゴサ,Sp Gijon,スポルティング,1,3,2
2010,22/02/10,Valencia,バレンシア,Getafe,ヘタフェ,2,1,0
2010,27/02/10,Barcelona,バルセロナ,Malaga,マラガ,2,1,0
2010,27/02/10,Getafe,ヘタフェ,Zaragoza,サラゴサ,0,2,2
2010,27/02/10,Tenerife,テネリフェ,Real Madrid,Rマドリード,1,5,2
2010,28/02/10,Ath Madrid,Aマドリード,Valencia,バレンシア,4,1,0
2010,28/02/10,Santander,サンタンデール,Almeria,アルメリア,0,2,2
2010,28/02/10,Sevilla,セビージャ,Ath Bilbao,ビルバオ,0,0,1
2010,28/02/10,Sp Gijon,スポルティング,Osasuna,オサスナ,3,2,0
2010,28/02/10,Valladolid,バジャドリード,Mallorca,マジョルカ,1,2,2
2010,28/02/10,Villarreal,ビジャレアル,La Coruna,デポルティーボ,1,0,0
2010,28/02/10,Xerez,へレス,Espanol,エスパニョール,1,1,1
2010,06/03/10,Almeria,アルメリア,Barcelona,バルセロナ,2,2,1
2010,06/03/10,La Coruna,デポルティーボ,Tenerife,テネリフェ,3,1,0
2010,06/03/10,Real Madrid,Rマドリード,Sevilla,セビージャ,3,2,0
2010,07/03/10,Ath Bilbao,ビルバオ,Valladolid,バジャドリード,2,0,0
2010,07/03/10,Espanol,エスパニョール,Villarreal,ビジャレアル,0,0,1
2010,07/03/10,Malaga,マラガ,Xerez,へレス,2,4,2
2010,07/03/10,Mallorca,マジョルカ,Sp Gijon,スポルティング,3,0,0
2010,07/03/10,Osasuna,オサスナ,Getafe,ヘタフェ,0,0,1
2010,07/03/10,Zaragoza,サラゴサ,Ath Madrid,Aマドリード,1,1,1
2010,08/03/10,Valencia,バレンシア,Santander,サンタンデール,0,0,1
2010,13/03/10,Getafe,ヘタフェ,Mallorca,マジョルカ,3,0,0
2010,13/03/10,Sevilla,セビージャ,La Coruna,デポルティーボ,1,1,1
2010,13/03/10,Sp Gijon,スポルティング,Ath Bilbao,ビルバオ,0,0,1
2010,14/03/10,Almeria,アルメリア,Malaga,マラガ,1,0,0
2010,14/03/10,Barcelona,バルセロナ,Valencia,バレンシア,3,0,0
2010,14/03/10,Santander,サンタンデール,Zaragoza,サラゴサ,0,0,1
2010,14/03/10,Tenerife,テネリフェ,Espanol,エスパニョール,4,1,0
2010,14/03/10,Valladolid,バジャドリード,Real Madrid,Rマドリード,1,4,2
2010,14/03/10,Villarreal,ビジャレアル,Xerez,へレス,2,0,0
2010,15/03/10,Ath Madrid,Aマドリード,Osasuna,オサスナ,1,0,0
2010,20/03/10,Ath Bilbao,ビルバオ,Getafe,ヘタフェ,2,2,1
2010,20/03/10,Espanol,エスパニョール,Sevilla,セビージャ,2,0,0
2010,20/03/10,La Coruna,デポルティーボ,Valladolid,バジャドリード,0,2,2
2010,20/03/10,Real Madrid,Rマドリード,Sp Gijon,スポルティング,3,1,0
2010,20/03/10,Xerez,へレス,Tenerife,テネリフェ,2,1,0
2010,21/03/10,Malaga,マラガ,Villarreal,ビジャレアル,2,0,0
2010,21/03/10,Mallorca,マジョルカ,Ath Madrid,Aマドリード,4,1,0
2010,21/03/10,Osasuna,オサスナ,Santander,サンタンデール,1,3,2
2010,21/03/10,Valencia,バレンシア,Almeria,アルメリア,2,0,0
2010,21/03/10,Zaragoza,サラゴサ,Barcelona,バルセロナ,2,4,2
2010,23/03/10,Sevilla,セビージャ,Xerez,へレス,1,1,1
2010,23/03/10,Sp Gijon,スポルティング,La Coruna,デポルティーボ,2,1,0
2010,24/03/10,Almeria,アルメリア,Zaragoza,サラゴサ,1,0,0
2010,24/03/10,Barcelona,バルセロナ,Osasuna,オサスナ,2,0,0
2010,24/03/10,Santander,サンタンデール,Mallorca,マジョルカ,0,0,1
2010,24/03/10,Tenerife,テネリフェ,Villarreal,ビジャレアル,2,2,1
2010,24/03/10,Valencia,バレンシア,Malaga,マラガ,1,0,0
2010,24/03/10,Valladolid,バジャドリード,Espanol,エスパニョール,0,0,1
2010,25/03/10,Ath Madrid,Aマドリード,Ath Bilbao,ビルバオ,2,0,0
2010,25/03/10,Getafe,ヘタフェ,Real Madrid,Rマドリード,2,4,2
2010,27/03/10,Malaga,マラガ,Tenerife,テネリフェ,1,1,1
2010,27/03/10,Mallorca,マジョルカ,Barcelona,バルセロナ,0,1,2
2010,27/03/10,Zaragoza,サラゴサ,Valencia,バレンシア,3,0,0
2010,28/03/10,Espanol,エスパニョール,Sp Gijon,スポルティング,0,0,1
2010,28/03/10,La Coruna,デポルティーボ,Getafe,ヘタフェ,1,3,2
2010,28/03/10,Osasuna,オサスナ,Almeria,アルメリア,1,0,0
2010,28/03/10,Real Madrid,Rマドリード,Ath Madrid,Aマドリード,3,2,0
2010,28/03/10,Villarreal,ビジャレアル,Sevilla,セビージャ,3,0,0
2010,28/03/10,Xerez,へレス,Valladolid,バジャドリード,3,0,0
2010,29/03/10,Ath Bilbao,ビルバオ,Santander,サンタンデール,4,3,0
2010,03/04/10,Barcelona,バルセロナ,Ath Bilbao,ビルバオ,4,1,0
2010,03/04/10,Sevilla,セビージャ,Tenerife,テネリフェ,3,0,0
2010,03/04/10,Zaragoza,サラゴサ,Malaga,マラガ,2,0,0
2010,04/04/10,Almeria,アルメリア,Mallorca,マジョルカ,1,1,1
2010,04/04/10,Ath Madrid,Aマドリード,La Coruna,デポルティーボ,3,0,0
2010,04/04/10,Getafe,ヘタフェ,Espanol,エスパニョール,1,1,1
2010,04/04/10,Santander,サンタンデール,Real Madrid,Rマドリード,0,2,2
2010,04/04/10,Sp Gijon,スポルティング,Xerez,へレス,2,2,1
2010,04/04/10,Valencia,バレンシア,Osasuna,オサスナ,3,0,0
2010,04/04/10,Valladolid,バジャドリード,Villarreal,ビジャレアル,0,2,2
2010,10/04/10,Malaga,マラガ,Sevilla,セビージャ,1,2,2
2010,10/04/10,Real Madrid,Rマドリード,Barcelona,バルセロナ,0,2,2
2010,10/04/10,Tenerife,テネリフェ,Valladolid,バジャドリード,0,0,1
2010,10/04/10,Villarreal,ビジャレアル,Sp Gijon,スポルティング,1,0,0
2010,10/04/10,Xerez,へレス,Getafe,ヘタフェ,0,1,2
2010,11/04/10,Ath Bilbao,ビルバオ,Almeria,アルメリア,4,1,0
2010,11/04/10,Espanol,エスパニョール,Ath Madrid,Aマドリード,3,0,0
2010,11/04/10,La Coruna,デポルティーボ,Santander,サンタンデール,1,1,1
2010,11/04/10,Mallorca,マジョルカ,Valencia,バレンシア,3,2,0
2010,11/04/10,Osasuna,オサスナ,Zaragoza,サラゴサ,2,0,0
2010,13/04/10,Getafe,ヘタフェ,Villarreal,ビジャレアル,3,0,0
2010,13/04/10,Sp Gijon,スポルティング,Tenerife,テネリフェ,0,2,2
2010,13/04/10,Valladolid,バジャドリード,Sevilla,セビージャ,2,1,0
2010,14/04/10,Ath Madrid,Aマドリード,Xerez,へレス,1,2,2
